Fecha_Hora,pm25,calidad_pm25,ozono,calidad_ozono,dviento_ssr,calidad_dviento_ssr,pliquida_ssr,calidad_pliquida_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr,pm25_ref
2017-06-11 15:00:00,12.0,1.0,32.8887,1.0,183.681,1.0,0.0,1.0,24.6522,1.0,1.42529,1.0,10.078374015061234
2017-06-11 16:00:00,10.0,1.0,31.506,1.0,218.798,1.0,0.0,1.0,24.9865,1.0,1.88473,1.0,8.389227624785034
2017-06-11 17:00:00,8.0,1.0,20.3835,1.0,170.209,1.0,6.5,1.0,20.3961,1.0,1.23501,1.0,6.816333003250184
2017-06-11 18:00:00,9.0,1.0,14.3624,1.0,334.52,1.0,1.5,1.0,17.6975,1.0,0.48983,1.0,7.739524890470268
2017-06-11 19:00:00,18.0,1.0,3.75208,1.0,186.891,1.0,0.0,1.0,18.2271,1.0,0.172878,1.0,15.450915432826058
2017-06-11 20:00:00,16.0,1.0,3.60278,1.0,155.253,1.0,3.5,1.0,17.8393,1.0,0.202716,1.0,13.752450481205866
2017-06-11 21:00:00,15.0,1.0,6.74903,1.0,240.592,1.0,1.0,1.0,17.0653,1.0,0.0836826,1.0,12.927307563161163
2017-06-11 22:00:00,13.0,1.0,7.17236,1.0,157.604,1.0,1.5,1.0,16.9904,1.0,0.0367147,1.0,11.206558791136086
2017-06-11 23:00:00,13.0,1.0,6.10486,1.0,2.69965,1.0,3.0,1.0,17.0028,1.0,0.33265,1.0,11.206079866483249
2017-06-12 00:00:00,,1.0,5.87819,1.0,169.953,1.0,0.0,1.0,16.9643,1.0,0.11581,1.0,
2017-06-12 01:00:00,,1.0,5.25819,1.0,175.722,1.0,4.0,1.0,16.9286,1.0,0.131562,1.0,
2017-06-12 02:00:00,,151.0,13.3243,1.0,289.534,1.0,0.5,1.0,16.22,1.0,0.175057,1.0,
2017-06-12 03:00:00,,1.0,11.6175,1.0,67.6774,1.0,0.0,1.0,16.3201,1.0,0.0226355,1.0,
2017-06-12 04:00:00,,1.0,8.52778,1.0,282.504,1.0,0.0,1.0,16.2917,1.0,0.134745,1.0,
2017-06-12 05:00:00,,1.0,7.11375,1.0,0.651556,1.0,0.0,1.0,16.2304,1.0,0.251023,1.0,
2017-06-12 06:00:00,,1.0,5.02153,1.0,324.926,1.0,0.0,1.0,16.044,1.0,0.068261,1.0,
2017-06-12 07:00:00,,1.0,4.035,1.0,333.24,1.0,0.5,1.0,16.0156,1.0,0.0750315,1.0,
2017-06-12 08:00:00,,1.0,3.18569,1.0,179.903,1.0,1.0,1.0,16.2925,1.0,0.398947,1.0,
2017-06-12 09:00:00,,1.0,5.64208,1.0,112.061,1.0,0.5,1.0,17.2272,1.0,0.0937469,1.0,
2017-06-12 10:00:00,,1.0,9.11819,1.0,41.4302,1.0,0.0,1.0,18.3279,1.0,0.482761,1.0,
2017-06-12 11:00:00,,151.0,16.6521,1.0,12.3366,1.0,0.0,1.0,19.9335,1.0,0.975884,1.0,
2017-06-12 12:00:00,,1.0,24.0729,1.0,39.1335,1.0,0.0,1.0,21.8526,1.0,0.395198,1.0,
2017-06-12 13:00:00,,151.0,22.7968,1.0,177.686,1.0,0.0,1.0,,1.0,0.55115,1.0,
2017-06-12 14:00:00,,1.0,20.9518,1.0,152.015,1.0,0.0,1.0,,151.0,1.09321,1.0,
2017-06-12 15:00:00,,1.0,21.4044,1.0,181.858,1.0,0.0,1.0,,1.0,1.35777,1.0,
2017-06-12 16:00:00,,1.0,19.5024,1.0,168.653,1.0,0.0,1.0,23.025,1.0,1.69494,1.0,
2017-06-12 17:00:00,,1.0,16.5853,1.0,161.532,1.0,0.0,1.0,21.8882,1.0,0.652345,1.0,
2017-06-12 18:00:00,,1.0,11.3953,1.0,202.539,1.0,0.0,1.0,20.829,1.0,0.823675,1.0,
2017-06-12 19:00:00,,1.0,3.43486,1.0,266.315,1.0,0.0,1.0,19.7138,1.0,0.105711,1.0,
2017-06-12 20:00:00,,1.0,2.0857,1.0,326.653,1.0,0.0,1.0,19.1497,1.0,0.108864,1.0,
2017-06-12 21:00:00,,1.0,1.39931,1.0,283.239,1.0,0.0,1.0,18.8117,1.0,0.0944478,1.0,
2017-06-12 22:00:00,,1.0,2.76398,1.0,143.2,1.0,0.5,1.0,18.275,1.0,0.254102,1.0,
2017-06-12 23:00:00,,1.0,2.90293,1.0,302.547,1.0,0.5,1.0,17.0592,1.0,0.0184159,1.0,
2017-06-13 00:00:00,12.0,1.0,3.84097,1.0,254.047,1.0,0.0,1.0,16.6244,1.0,0.186216,1.0,10.357581463745825
2017-06-13 01:00:00,8.0,1.0,3.59861,1.0,247.219,1.0,0.0,1.0,16.4339,1.0,0.152258,1.0,6.909596733124247
2017-06-13 02:00:00,7.0,1.0,2.81639,1.0,211.192,1.0,0.0,1.0,16.4737,1.0,0.17436,1.0,6.045066316153362
2017-06-13 03:00:00,11.0,1.0,2.78514,1.0,264.625,1.0,0.0,1.0,16.2665,1.0,0.198501,1.0,9.50619075945012
2017-06-13 04:00:00,13.0,1.0,2.18264,1.0,208.674,1.0,0.0,1.0,16.1979,1.0,0.159705,1.0,11.237252630082127
2017-06-13 05:00:00,9.0,1.0,1.69861,1.0,305.037,1.0,0.0,1.0,16.0128,1.0,0.151106,1.0,7.784616366908369
2017-06-13 06:00:00,7.0,1.0,1.48625,1.0,224.636,1.0,0.0,1.0,16.0457,1.0,0.184152,1.0,6.054012812879676
2017-06-13 07:00:00,16.0,1.0,1.43361,1.0,310.397,1.0,0.0,1.0,16.1192,1.0,0.144163,1.0,13.834227559694423
2017-06-13 08:00:00,21.0,1.0,2.60583,1.0,124.562,1.0,0.0,1.0,17.4447,1.0,0.132251,1.0,18.074601565992495
2017-06-13 09:00:00,18.0,1.0,8.90792,1.0,112.511,1.0,0.0,1.0,19.2075,1.0,0.272459,1.0,15.399101891219148
2017-06-13 10:00:00,51.0,1.0,18.6199,1.0,130.413,1.0,0.0,1.0,21.2518,1.0,0.162096,1.0,43.32782036305243
2017-06-13 11:00:00,,1.0,33.1403,1.0,113.265,1.0,0.0,1.0,22.254,1.0,0.525277,1.0,
2017-06-13 12:00:00,,151.0,32.0439,1.0,136.424,1.0,0.0,1.0,23.5903,1.0,1.77749,1.0,
2017-06-13 13:00:00,,1.0,29.0024,1.0,148.277,1.0,0.0,1.0,24.7185,1.0,2.10257,1.0,
2017-06-13 14:00:00,12.0,1.0,28.21,1.0,165.237,1.0,0.0,1.0,25.5096,1.0,2.24567,1.0,10.049440748290255
2017-06-13 15:00:00,19.0,1.0,20.4726,1.0,172.447,1.0,0.0,1.0,24.1196,1.0,2.03218,1.0,15.986015480014691
2017-06-13 16:00:00,9.0,1.0,15.0161,1.0,357.63,1.0,0.0,1.0,22.3956,1.0,0.0788232,1.0,7.616494597047127
2017-06-13 17:00:00,18.0,1.0,10.5425,1.0,347.604,1.0,0.0,1.0,21.8097,1.0,0.166775,1.0,15.263247593356319
2017-06-13 18:00:00,16.0,1.0,6.73514,1.0,162.005,1.0,0.0,1.0,21.2369,1.0,0.111741,1.0,13.593729676187214
2017-06-13 19:00:00,29.0,1.0,1.91833,1.0,212.32,1.0,0.0,1.0,20.0222,1.0,0.31482,1.0,24.740720263021185
2017-06-13 20:00:00,23.0,1.0,2.93639,1.0,221.48,1.0,0.0,1.0,18.8286,1.0,1.09891,1.0,19.70216451493522
2017-06-13 21:00:00,17.0,1.0,1.69181,1.0,212.364,1.0,0.0,1.0,17.7853,1.0,0.553734,1.0,14.614690740471953
2017-06-13 22:00:00,26.0,1.0,1.79833,1.0,204.848,1.0,0.5,1.0,17.2524,1.0,0.348174,1.0,22.392896548263654
2017-06-13 23:00:00,23.0,1.0,1.54347,1.0,239.211,1.0,0.0,1.0,16.6385,1.0,0.0644,1.0,19.851065214942842
2017-06-14 00:00:00,27.0,1.0,1.47486,1.0,201.903,1.0,0.0,1.0,16.6019,1.0,0.0884512,1.0,23.306367953905234
2017-06-14 01:00:00,22.0,1.0,1.3375,1.0,268.214,1.0,0.0,1.0,16.1054,1.0,0.133683,1.0,19.02297041253091
2017-06-14 02:00:00,16.0,1.0,1.2675,1.0,241.172,1.0,0.0,1.0,15.5594,1.0,0.206087,1.0,13.861051766276947
2017-06-14 03:00:00,21.0,1.0,1.46208,1.0,241.906,1.0,0.0,1.0,15.3256,1.0,0.174855,1.0,18.20737497275028
2017-06-14 04:00:00,21.0,1.0,1.20028,1.0,252.938,1.0,0.0,1.0,15.2501,1.0,0.173277,1.0,18.21214146489242
2017-06-14 05:00:00,20.0,1.0,1.28694,1.0,222.316,1.0,0.0,1.0,14.9796,1.0,0.184976,1.0,17.361180258860756
2017-06-14 06:00:00,13.0,1.0,1.27958,1.0,282.285,1.0,0.0,1.0,15.0218,1.0,0.176304,1.0,11.283114622193223
2017-06-14 07:00:00,25.0,1.0,1.21889,1.0,264.136,1.0,1.0,1.0,15.4978,1.0,0.147633,1.0,21.662515371299587
2017-06-14 08:00:00,25.0,1.0,1.50181,1.0,172.516,1.0,0.0,1.0,15.7442,1.0,0.172855,1.0,21.644039251711558
2017-06-14 09:00:00,52.0,1.0,2.10653,1.0,155.82,1.0,0.5,1.0,16.256,1.0,0.079058,1.0,44.93998673536472
2017-06-14 10:00:00,38.0,1.0,5.43431,1.0,118.445,1.0,0.0,1.0,17.6408,1.0,0.067053,1.0,32.684365718157345
2017-06-14 11:00:00,25.0,1.0,18.0015,1.0,118.206,1.0,0.0,1.0,20.2543,1.0,0.143056,1.0,21.31133526124808
2017-06-14 12:00:00,22.0,1.0,34.7431,1.0,76.1307,1.0,0.0,1.0,23.325,1.0,0.317344,1.0,18.559733251926108
2017-06-14 13:00:00,32.0,1.0,60.7679,1.0,103.98,1.0,0.0,1.0,24.3651,1.0,0.921321,1.0,26.90159886883562
2017-06-14 14:00:00,32.0,1.0,53.8444,1.0,191.943,1.0,0.0,1.0,23.9424,1.0,1.60902,1.0,26.939874186015913
2017-06-14 15:00:00,10.0,1.0,28.7717,1.0,210.564,1.0,0.0,1.0,21.699,1.0,1.03928,1.0,8.482765624969808
2017-06-14 16:00:00,23.0,1.0,33.309,1.0,150.302,1.0,0.5,1.0,22.2999,1.0,0.524921,1.0,19.470679841287694
2017-06-14 17:00:00,23.0,1.0,25.1496,1.0,237.444,1.0,0.0,1.0,21.1536,1.0,0.174547,1.0,19.54651731083298
2017-06-14 18:00:00,34.0,1.0,15.1665,1.0,306.323,1.0,0.0,1.0,20.5853,1.0,0.137475,1.0,28.95075556112207
2017-06-14 19:00:00,36.0,1.0,4.72417,1.0,269.948,1.0,0.0,1.0,19.7407,1.0,0.170404,1.0,30.742136443131187
2017-06-14 20:00:00,33.0,1.0,3.56333,1.0,279.863,1.0,0.0,1.0,18.9924,1.0,0.145423,1.0,28.252473361611283
2017-06-14 21:00:00,26.0,1.0,1.41764,1.0,247.923,1.0,0.0,1.0,19.0256,1.0,0.0596282,1.0,22.25699511036336
2017-06-14 22:00:00,,1.0,1.44958,1.0,253.14,1.0,0.0,1.0,18.7839,1.0,0.138336,1.0,
2017-06-14 23:00:00,,151.0,4.71903,1.0,2.34048,1.0,1.0,1.0,18.3024,1.0,0.0490833,1.0,
2017-06-15 00:00:00,15.0,1.0,7.66236,1.0,280.857,1.0,0.0,1.0,17.8764,1.0,0.239086,1.0,12.891278738406845
2017-06-15 01:00:00,17.0,1.0,4.68722,1.0,280.982,1.0,0.0,1.0,17.4168,1.0,0.108977,1.0,14.63322525142731
2017-06-15 02:00:00,21.0,1.0,4.4575,1.0,246.71,1.0,0.0,1.0,17.5194,1.0,0.143002,1.0,18.06995651998153
2017-06-15 03:00:00,17.0,1.0,2.84625,1.0,299.79,1.0,0.0,1.0,17.0907,1.0,0.152407,1.0,14.649666414759993
2017-06-15 04:00:00,17.0,1.0,2.97514,1.0,258.726,1.0,0.0,1.0,17.1947,1.0,0.197841,1.0,14.644418978498416
2017-06-15 05:00:00,17.0,1.0,2.06583,1.0,174.039,1.0,0.0,1.0,17.2621,1.0,0.127685,1.0,14.641020243255808
2017-06-15 06:00:00,27.0,1.0,1.40306,1.0,217.072,1.0,0.5,1.0,17.1822,1.0,0.108604,1.0,23.259784470145412
2017-06-15 07:00:00,23.0,1.0,1.40042,1.0,198.032,1.0,0.0,1.0,17.0513,1.0,0.0732787,1.0,19.82282785101398
2017-06-15 08:00:00,24.0,1.0,1.89625,1.0,86.664,1.0,0.0,1.0,17.7186,1.0,0.0904546,1.0,20.637235879761985
2017-06-15 09:00:00,28.0,1.0,7.46014,1.0,134.4,1.0,0.0,1.0,18.8835,1.0,0.17556,1.0,23.980734720224998
2017-06-15 10:00:00,27.0,1.0,15.2015,1.0,137.026,1.0,0.0,1.0,20.5211,1.0,0.118952,1.0,22.995331841448316
2017-06-15 11:00:00,16.0,1.0,28.2588,1.0,127.072,1.0,0.0,1.0,22.4807,1.0,1.08415,1.0,13.53653710122378
2017-06-15 12:00:00,24.0,1.0,21.4026,1.0,128.973,1.0,0.0,1.0,21.2687,1.0,1.31885,1.0,20.38839213751075
2017-06-15 13:00:00,20.0,1.0,22.2868,1.0,145.993,1.0,1.0,1.0,21.1692,1.0,0.0872951,1.0,16.996070672635177
2017-06-15 14:00:00,9.0,1.0,18.7422,1.0,18.4491,1.0,0.5,1.0,19.3203,1.0,0.0871949,1.0,7.696581381360949
2017-06-15 15:00:00,20.0,1.0,12.0221,1.0,178.898,1.0,0.0,1.0,19.6258,1.0,0.517471,1.0,17.085667338330033
2017-06-15 16:00:00,6.0,1.0,9.56861,1.0,304.865,1.0,8.0,1.0,17.375,1.0,0.0879178,1.0,5.165410815090041
2017-06-15 17:00:00,5.0,1.0,11.3857,1.0,0.339978,1.0,3.5,1.0,16.5835,1.0,0.730378,1.0,4.316268159803273
2017-06-15 18:00:00,9.0,1.0,6.02292,1.0,180.579,1.0,0.0,1.0,16.409,1.0,0.228286,1.0,7.773964772571569
2017-06-15 19:00:00,28.0,1.0,1.34056,1.0,211.816,1.0,0.0,1.0,16.0307,1.0,0.135886,1.0,24.217307354601555
2017-06-15 20:00:00,15.0,1.0,1.08861,1.0,253.691,1.0,0.0,1.0,15.6465,1.0,0.172484,1.0,12.990816864591798
2017-06-15 21:00:00,6.0,1.0,1.22403,1.0,281.494,1.0,0.0,1.0,15.14,1.0,0.252617,1.0,5.205456231759806
2017-06-15 22:00:00,9.0,1.0,1.80056,1.0,279.434,1.0,0.0,1.0,15.0487,1.0,0.332585,1.0,7.810657943915261
2017-06-15 23:00:00,9.0,1.0,1.06847,1.0,221.368,1.0,0.0,1.0,15.2183,1.0,0.0682349,1.0,7.8060642087949725
2017-06-16 00:00:00,9.0,1.0,1.10444,1.0,248.378,1.0,0.0,1.0,14.9931,1.0,0.18513,1.0,7.812165085962673
2017-06-16 01:00:00,8.0,1.0,1.45875,1.0,255.043,1.0,0.0,1.0,14.4149,1.0,0.139036,1.0,6.95810917606905
2017-06-16 02:00:00,3.0,1.0,3.53361,1.0,272.501,1.0,0.0,1.0,14.145,1.0,0.17367,1.0,2.611742245869288
2017-06-16 03:00:00,2.0,1.0,2.47236,1.0,264.68,1.0,0.0,1.0,14.3758,1.0,0.122607,1.0,1.7397638485010551
2017-06-16 04:00:00,9.0,1.0,1.77528,1.0,226.357,1.0,0.0,1.0,14.0524,1.0,0.165795,1.0,7.837752976928645
2017-06-16 05:00:00,12.0,1.0,2.01264,1.0,252.695,1.0,0.0,1.0,13.5024,1.0,0.267039,1.0,10.470388366216602
2017-06-16 06:00:00,11.0,1.0,1.33333,1.0,240.141,1.0,0.0,1.0,13.3018,1.0,0.110184,1.0,9.604577307359897
2017-06-16 07:00:00,19.0,1.0,2.23889,1.0,157.475,1.0,0.0,1.0,15.5249,1.0,0.0619827,1.0,16.461966133313894
2017-06-16 08:00:00,18.0,1.0,5.06097,1.0,145.762,1.0,0.0,1.0,18.1462,1.0,0.246233,1.0,15.455206525736008
2017-06-16 09:00:00,31.0,1.0,10.581,1.0,117.236,1.0,0.0,1.0,19.3657,1.0,0.413777,1.0,26.50633241718596
2017-06-16 10:00:00,18.0,1.0,24.3242,1.0,109.595,1.0,0.0,1.0,21.2607,1.0,0.507333,1.0,15.291709612327617
2017-06-16 11:00:00,29.0,1.0,42.09,1.0,104.471,1.0,0.0,1.0,23.1193,1.0,0.663538,1.0,24.482089062533642
2017-06-16 12:00:00,28.0,1.0,55.3318,1.0,143.471,1.0,0.0,1.0,24.8665,1.0,0.435513,1.0,23.499295820596604
2017-06-16 13:00:00,,1.0,34.3347,1.0,194.094,1.0,0.0,1.0,24.4621,1.0,2.58794,1.0,
2017-06-16 14:00:00,,151.0,23.0028,1.0,205.152,1.0,1.0,1.0,21.9646,1.0,,1.0,
2017-06-16 15:00:00,,1.0,23.2411,1.0,82.3429,1.0,0.0,1.0,21.9275,1.0,,151.0,
2017-06-16 16:00:00,17.0,1.0,22.6829,1.0,201.092,1.0,1.5,1.0,21.3378,1.0,,1.0,14.438389077532005
2017-06-16 17:00:00,10.0,1.0,17.4804,1.0,283.727,1.0,0.0,1.0,19.8608,1.0,0.720256,1.0,8.535982160919405
2017-06-16 18:00:00,10.0,1.0,8.91764,1.0,242.34,1.0,0.0,1.0,20.1256,1.0,0.253243,1.0,8.528274980109915
2017-06-16 19:00:00,10.0,1.0,2.57403,1.0,271.589,1.0,0.0,1.0,18.8388,1.0,0.425467,1.0,8.56585924445295
2017-06-16 20:00:00,16.0,1.0,2.71472,1.0,272.872,1.0,0.0,1.0,18.6315,1.0,0.454532,1.0,13.715111954701573
2017-06-16 21:00:00,19.0,1.0,2.8075,1.0,288.495,1.0,0.0,1.0,18.0678,1.0,0.300191,1.0,16.318221026797726
2017-06-16 22:00:00,10.0,1.0,1.96389,1.0,254.075,1.0,0.0,1.0,18.0546,1.0,0.135485,1.0,8.588926691943476
2017-06-16 23:00:00,16.0,1.0,1.54931,1.0,305.326,1.0,0.0,1.0,17.9332,1.0,0.136117,1.0,13.748014103221202
2017-06-17 00:00:00,13.0,1.0,10.0131,1.0,351.498,1.0,0.5,1.0,17.5728,1.0,0.119107,1.0,11.184108884076997
2017-06-17 01:00:00,11.0,1.0,12.6214,1.0,352.114,1.0,13.0,1.0,16.0171,1.0,0.388417,1.0,9.514389631228434
2017-06-17 02:00:00,7.0,1.0,10.36,1.0,257.726,1.0,2.0,1.0,15.0831,1.0,0.136476,1.0,6.07423114565852
2017-06-17 03:00:00,8.0,1.0,9.16,1.0,283.984,1.0,0.0,1.0,14.805,1.0,0.17135,1.0,6.948682847685849
2017-06-17 04:00:00,11.0,1.0,6.57625,1.0,273.246,1.0,0.0,1.0,14.5329,1.0,0.129599,1.0,9.563475819843292
2017-06-17 05:00:00,9.0,1.0,4.86208,1.0,236.804,1.0,0.0,1.0,14.4629,1.0,0.10956,1.0,7.826566421676675
2017-06-17 06:00:00,9.0,1.0,1.96556,1.0,264.46,1.0,0.0,1.0,14.8071,1.0,0.10199,1.0,7.817211194240569
2017-06-17 07:00:00,19.0,1.0,1.40361,1.0,181.73,1.0,0.0,1.0,15.4096,1.0,0.212023,1.0,16.46854385484931
2017-06-17 08:00:00,26.0,1.0,3.51805,1.0,146.09,1.0,0.0,1.0,16.8735,1.0,0.248067,1.0,22.422151655184773
2017-06-17 09:00:00,28.0,1.0,8.53222,1.0,155.899,1.0,0.0,1.0,18.0624,1.0,0.171071,1.0,24.04835059536897
2017-06-17 10:00:00,44.0,1.0,6.61389,1.0,146.548,1.0,1.0,1.0,17.8375,1.0,0.196965,1.0,37.819472766801276
2017-06-17 11:00:00,35.0,1.0,4.61764,1.0,108.249,1.0,1.5,1.0,16.9244,1.0,0.31003,1.0,30.178369294734498
2017-06-17 12:00:00,23.0,1.0,9.37486,1.0,125.677,1.0,0.5,1.0,16.836,1.0,0.232254,1.0,19.83754530232654
2017-06-17 13:00:00,32.0,1.0,21.2656,1.0,145.255,1.0,0.5,1.0,18.0294,1.0,0.191262,1.0,27.486944054495318
2017-06-17 14:00:00,26.0,1.0,34.4633,1.0,147.061,1.0,0.0,1.0,20.2351,1.0,0.208017,1.0,22.16523913643699
2017-06-17 15:00:00,25.0,1.0,43.8031,1.0,142.63,1.0,0.0,1.0,21.009,1.0,0.133831,1.0,21.25665848874863
2017-06-17 16:00:00,14.0,1.0,49.0101,1.0,210.102,1.0,0.0,1.0,22.2938,1.0,0.0486778,1.0,11.851962865558233
2017-06-17 17:00:00,11.0,1.0,45.7624,1.0,256.947,1.0,0.0,1.0,22.3314,1.0,0.28042,1.0,9.311071552836815
2017-06-17 18:00:00,8.0,1.0,24.1864,1.0,273.004,1.0,0.0,1.0,21.106,1.0,0.302263,1.0,6.799888428461539
2017-06-17 19:00:00,9.0,1.0,7.94292,1.0,280.714,1.0,0.0,1.0,19.0879,1.0,0.215801,1.0,7.7027020300277655
2017-06-17 20:00:00,11.0,1.0,4.01042,1.0,331.343,1.0,0.0,1.0,18.546,1.0,0.141383,1.0,9.431903275781623
2017-06-17 21:00:00,19.0,1.0,1.41028,1.0,247.246,1.0,0.0,1.0,18.3681,1.0,0.0478491,1.0,16.301411223995267
2017-06-17 22:00:00,16.0,1.0,1.25236,1.0,300.468,1.0,1.0,1.0,17.5963,1.0,0.0879323,1.0,13.763944506983435
2017-06-17 23:00:00,9.0,1.0,2.75347,1.0,283.572,1.0,1.0,1.0,16.7774,1.0,0.164138,1.0,7.764086683704442
2017-06-18 00:00:00,,1.0,3.75611,1.0,201.177,1.0,0.0,1.0,16.7818,1.0,0.141674,1.0,
2017-06-18 01:00:00,,1.0,1.81611,1.0,245.31,1.0,0.0,1.0,16.6379,1.0,0.214434,1.0,
2017-06-18 02:00:00,,151.0,1.40417,1.0,267.095,1.0,0.5,1.0,16.2665,1.0,0.160028,1.0,
2017-06-18 03:00:00,,151.0,1.43833,1.0,272.868,1.0,0.0,1.0,15.9487,1.0,0.20562,1.0,
2017-06-18 04:00:00,,151.0,1.70458,1.0,276.31,1.0,0.0,1.0,15.7908,1.0,0.146699,1.0,
2017-06-18 05:00:00,,151.0,2.15139,1.0,269.14,1.0,0.0,1.0,15.5914,1.0,0.176994,1.0,
2017-06-18 06:00:00,,1.0,1.35694,1.0,307.549,1.0,0.0,1.0,15.9146,1.0,0.183261,1.0,
2017-06-18 07:00:00,,1.0,1.62097,1.0,249.333,1.0,0.0,1.0,15.9418,1.0,0.193799,1.0,
2017-06-18 08:00:00,,1.0,2.5375,1.0,132.171,1.0,0.0,1.0,17.3056,1.0,0.133538,1.0,
2017-06-18 09:00:00,,1.0,2.14917,1.0,176.805,1.0,0.0,1.0,16.9835,1.0,0.210601,1.0,
2017-06-18 10:00:00,,1.0,12.0401,1.0,128.773,1.0,0.0,1.0,19.215,1.0,0.202821,1.0,
2017-06-18 11:00:00,,1.0,25.9363,1.0,116.452,1.0,0.0,1.0,20.8311,1.0,0.570281,1.0,
2017-06-18 12:00:00,,1.0,36.6251,1.0,123.655,1.0,0.0,1.0,22.01,1.0,1.84425,1.0,
2017-06-18 13:00:00,,1.0,49.771,1.0,135.12,1.0,0.0,1.0,23.1917,1.0,0.359072,1.0,
2017-06-18 14:00:00,,1.0,60.8171,1.0,161.691,1.0,0.0,1.0,24.6808,1.0,0.794814,1.0,
2017-06-18 15:00:00,,151.0,51.0807,1.0,159.864,1.0,0.0,1.0,23.7717,1.0,1.44526,1.0,
2017-06-18 16:00:00,,1.0,57.4651,1.0,11.753,1.0,0.0,1.0,22.7892,1.0,0.542702,1.0,
2017-06-18 17:00:00,,1.0,29.86,1.0,179.917,1.0,15.5,1.0,19.2832,1.0,0.99128,1.0,
2017-06-18 18:00:00,,1.0,14.9376,1.0,282.135,1.0,0.5,1.0,16.5743,1.0,0.823486,1.0,
2017-06-18 19:00:00,,1.0,9.12833,1.0,281.513,1.0,0.0,1.0,16.6479,1.0,0.462212,1.0,
2017-06-18 20:00:00,,1.0,4.78444,1.0,270.571,1.0,0.0,1.0,17.03,1.0,0.143148,1.0,
2017-06-18 21:00:00,,1.0,2.43139,1.0,246.556,1.0,0.0,1.0,17.2371,1.0,0.152617,1.0,
2017-06-18 22:00:00,,1.0,1.19083,1.0,222.633,1.0,0.0,1.0,17.1764,1.0,0.126698,1.0,
2017-06-18 23:00:00,,1.0,1.32833,1.0,286.077,1.0,7.5,1.0,16.8561,1.0,0.347532,1.0,
2017-06-19 00:00:00,20.0,1.0,1.08097,1.0,187.026,1.0,0.0,1.0,16.4982,1.0,0.19991,1.0,17.270157119959478
2017-06-19 01:00:00,18.0,1.0,1.06444,1.0,272.55,1.0,0.0,1.0,16.53,1.0,0.0849553,1.0,15.54143513933341
2017-06-19 02:00:00,25.0,1.0,1.06069,1.0,168.092,1.0,0.0,1.0,16.6072,1.0,0.0821093,1.0,21.57957560465041
2017-06-19 03:00:00,18.0,1.0,1.08653,1.0,144.331,1.0,1.0,1.0,16.5208,1.0,0.06308,1.0,15.541928738285328
2017-06-19 04:00:00,9.0,1.0,1.63181,1.0,193.244,1.0,0.5,1.0,16.3969,1.0,0.0987708,1.0,7.774289642130691
2017-06-19 05:00:00,19.0,1.0,0.934028,1.0,178.161,1.0,0.0,1.0,16.4331,1.0,0.168889,1.0,16.410337576114678
2017-06-19 06:00:00,19.0,1.0,0.808333,1.0,190.427,1.0,2.5,1.0,16.4126,1.0,0.144518,1.0,16.411499369524154
2017-06-19 07:00:00,22.0,1.0,1.23792,1.0,172.0,1.0,1.0,1.0,16.5063,1.0,0.204437,1.0,18.996641591654633
2017-06-19 08:00:00,26.0,1.0,1.6575,1.0,160.213,1.0,1.0,1.0,16.6863,1.0,0.162707,1.0,22.436633715540395
2017-06-19 09:00:00,24.0,1.0,2.59486,1.0,143.326,1.0,0.5,1.0,17.0757,1.0,0.228859,1.0,20.682950917910222
2017-06-19 10:00:00,20.0,1.0,5.05431,1.0,140.218,1.0,0.0,1.0,17.5226,1.0,0.236767,1.0,17.20929294165823
2017-06-19 11:00:00,17.0,1.0,9.05917,1.0,126.91,1.0,0.0,1.0,18.7029,1.0,0.0849151,1.0,14.56874142756995
2017-06-19 12:00:00,18.0,1.0,14.5772,1.0,131.0,1.0,0.0,1.0,19.8638,1.0,0.247659,1.0,15.364610578621559
2017-06-19 13:00:00,17.0,1.0,27.9093,1.0,115.138,1.0,0.0,1.0,21.5389,1.0,0.217454,1.0,14.42853611040806
2017-06-19 14:00:00,24.0,1.0,41.5714,1.0,117.846,1.0,0.0,1.0,23.4639,1.0,0.838921,1.0,20.23750036062415
2017-06-19 15:00:00,17.0,1.0,57.4938,1.0,159.089,1.0,0.0,1.0,23.959,1.0,0.586482,1.0,14.311008535542276
2017-06-19 16:00:00,18.0,1.0,60.8853,1.0,118.442,1.0,0.0,1.0,24.4263,1.0,0.445827,1.0,15.129037262584761
2017-06-19 17:00:00,14.0,1.0,52.7128,1.0,22.2282,1.0,0.0,1.0,24.1247,1.0,0.559506,1.0,11.778967219408221
2017-06-19 18:00:00,15.0,1.0,26.5158,1.0,221.577,1.0,0.0,1.0,22.7897,1.0,0.352464,1.0,12.677252976316074
2017-06-19 19:00:00,12.0,1.0,14.5944,1.0,274.337,1.0,0.0,1.0,19.9335,1.0,0.400482,1.0,10.240637750361477
2017-06-19 20:00:00,15.0,1.0,5.73542,1.0,276.827,1.0,0.0,1.0,18.9889,1.0,0.204233,1.0,12.84218720148219
2017-06-19 21:00:00,12.0,1.0,3.36681,1.0,281.895,1.0,0.0,1.0,18.8783,1.0,0.230099,1.0,10.277640742722772
2017-06-19 22:00:00,9.0,1.0,2.88333,1.0,292.507,1.0,0.0,1.0,18.8568,1.0,0.120961,1.0,7.708798101897116
